timestamp,src_ip,src_port,dst_ip,dst_port,protocol,bytes,tcp_flags,signature_id,signature_desc,payload_trace,http_method,url,http_headers,user_agent,tls_version,sni,dns_query,dns_response,smb_share,smb_action,ssh_user,ssh_result,rdp_user,rdp_result,file_hash,yara_matches,session_id,event_type,label,hop_count,src_asn,src_country
2025-10-01T22:03:26,192.168.36.212,32815,192.168.100.29,123,UDP,818,P,,,,GET,/login,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",sqlmap/1.6,,,,,,,,,,,,,ben-69287,benign,benign,2,,
2025-10-01T22:05:42,197.218.83.124,25902,192.168.100.16,80,TCP,108,S,SIG_SCAN_TCP_SYN,SYN scan: many half-open connections,,,,,Mozilla/5.0,,,,,,,,,,,,,attk-00036,exploit_attempt,attack,10,AS96621,FR
2025-10-01T22:09:31,10.0.75.9,17157,192.168.50.14,80,HTTP,854,A,,,,GET,/wp-login.php,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",Nmap/7.80,,,,,,,,,,,,,ben-86858,benign,benign,5,,
2025-10-01T22:10:24,172.16.64.5,16667,192.168.100.26,53,HTTP,915,,,,,,/images,,Masscan/1.0,,,,,,,,,,,,,ben-36047,benign,benign,10,,
2025-10-01T22:14:57,10.0.32.225,44744,192.168.100.10,22,TCP,1417,,,,,GET,,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",Mozilla/5.0,,,,,,,,,,,,,ben-16176,benign,benign,9,,
2025-10-01T22:16:41,41.223.162.152,21143,192.168.100.24,53,UDP,1939,A,SIG_MALWARE_BEACON,Beaconing behavior to C2 observed,Beaconing behavior to C2 observed -- periodic beacon to C2,,,,python-requests/2.31.0,,,,,,,,,,,d5b3f6fb2f536adff542c4cff193e19cab87cca7,BEACON_SIG,attk-00031,exploit_attempt,attack,50,AS26252,UA
2025-10-01T22:21:41,192.168.39.49,48496,192.168.100.28,8080,UDP,406,,,,,POST,/images,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",sqlmap/1.6,,,,,,,,,,,,,ben-26809,benign,benign,9,,
2025-10-01T22:21:49,86.10.232.137,62012,192.168.100.27,3306,TCP,97,S,SIG_SCAN_TCP_SYN,SYN scan: many half-open connections,,,,,python-requests/2.31.0,,,,,,,,,,,,,attk-00042,brute_force,attack,3,AS53728,CN
2025-10-01T22:32:45,192.168.76.91,23520,192.168.100.24,443,UDP,978,P,,,,GET,/admin,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",Nmap/7.80,,,,,,,,,,,,,ben-81493,benign,benign,8,,
2025-10-01T22:32:50,172.16.68.239,31602,192.168.100.28,443,UDP,1224,A,,,,,/index.php,,sqlmap/1.6,,,,,,,,,,,,,ben-27491,benign,benign,3,,
2025-10-01T22:33:30,192.168.31.98,4795,192.168.100.23,443,UDP,1489,,,,,GET,/index.php,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",curl/7.68.0,,,,,,,,,,,,,ben-66328,benign,benign,2,,
2025-10-01T22:41:01,192.168.76.91,42843,192.168.100.22,25,HTTP,986,P,,,,POST,/images,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",python-requests/2.31.0,,,,,,,,,,,,,ben-28442,benign,benign,2,,
2025-10-01T22:41:15,172.16.68.239,57946,192.168.100.14,80,HTTP,1322,,,,,POST,/,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",curl/7.68.0,,,,,,,,,,,,,ben-26374,benign,benign,9,,
2025-10-01T22:47:27,192.168.76.91,19327,192.168.100.21,22,DNS,1282,A,,,,,/images,,Nmap/7.80,,,www.example.com,A:192.0.2.182,,,,,,,,,ben-52242,benign,benign,1,,
2025-10-01T23:05:10,10.0.2.177,58388,192.168.100.15,123,HTTP,1745,,,,,POST,/admin,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",Mozilla/5.0,,,,,,,,,,,,,ben-28932,benign,benign,3,,
2025-10-01T23:15:26,10.0.1.77,11136,192.168.100.14,80,TCP,671,A,,,,POST,/login,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",curl/7.68.0,,,,,,,,,,,,,ben-94272,benign,benign,1,,
2025-10-01T23:21:37,172.16.30.20,26080,192.168.100.10,123,UDP,677,A,,,,GET,/images,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",python-requests/2.31.0,TLS1.2,example.com,,,,,,,,,,,ben-39501,benign,benign,7,,
2025-10-01T23:37:32,69.60.222.243,54357,192.168.100.29,443,HTTP,162,A,SIG_RDP_BRUTE,RDP auth failure sequence,RDP auth failure sequence -- periodic beacon to C2,,,,sqlmap/1.6,,,,,,,,,,,0c9dea43ef37545566f6f6aa26edede83efb5f15,BEACON_SIG,attk-00028,beacon,attack,48,AS5204,NL
2025-10-01T23:40:21,192.168.64.34,45196,192.168.100.20,25,TCP,1881,A,,,,,,,Masscan/1.0,,,,,,,,,,,,,ben-99781,benign,benign,5,,
2025-10-01T23:50:39,10.0.21.90,50139,192.168.100.14,22,UDP,134,A,,,,GET,/search,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",Mozilla/5.0,TLS1.3,cdn.example.com,,,,,,,,,,,ben-72735,benign,benign,3,,
2025-10-01T23:52:51,28.146.62.10,39474,192.168.100.20,445,SMB,1227,A,SIG_SMB_LATERAL,SMB lateral movement attempt to share,SMB lateral movement attempt to share action=access_share,,,,,,,,,\\192.168.100.15\ADMIN$,access_share,,,,,,,attk-00043,brute_force,attack,9,AS28736,NL
2025-10-02T00:06:08,172.16.53.207,52470,192.168.100.21,53,TCP,2180,,,,,,,,Masscan/1.0,,,,,,,,,,,,,ben-55789,benign,benign,9,,
2025-10-02T00:06:57,144.155.52.201,64485,192.168.100.20,80,HTTP,1382,P,SIG_MALWARE_BEACON,Beaconing behavior to C2 observed,Beaconing behavior to C2 observed -- periodic beacon to C2,,,,Mozilla/5.0,,,,,,,,,,,6154f40a972654f4f206ce504c414f976c0995be,BEACON_SIG,attk-00008,data_exfiltration,attack,36,AS7206,IN
2025-10-02T00:21:01,192.168.34.207,54610,192.168.100.13,3306,HTTP,2829,A,,,,,/images,,curl/7.68.0,,,,,,,,,,,,,ben-40070,benign,benign,5,,
2025-10-02T00:29:57,10.0.21.90,21864,192.168.100.26,123,TCP,1374,A,,,,,/login,,curl/7.68.0,,,,,,,,,,,,,ben-18012,benign,benign,5,,
2025-10-02T00:39:18,192.168.65.162,46060,192.168.100.22,3306,UDP,1609,P,,,,GET,/api/data,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",python-requests/2.31.0,,,,,,,,,,,,,ben-45706,benign,benign,9,,
2025-10-02T00:39:58,172.16.29.224,34881,192.168.100.24,123,DNS,82,P,,,,,/images,,Nmap/7.80,,,www.example.com,A:192.0.2.131,,,,,,,,,ben-86858,benign,benign,5,,
2025-10-02T00:44:30,172.16.66.49,29302,192.168.100.16,3306,HTTP,553,A,,,,POST,,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",Nmap/7.80,TLS1.3,cdn.example.com,,,,,,,,,,,ben-72956,benign,benign,2,,
2025-10-02T00:44:35,10.0.2.184,11438,192.168.100.10,123,UDP,1780,P,,,,,/search,,Nmap/7.80,,,,,,,,,,,,,ben-99421,benign,benign,4,,
2025-10-02T00:50:59,192.168.40.91,44025,192.168.100.12,53,UDP,1293,,,,,POST,/wp-login.php,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",Nmap/7.80,,,,,,,,,,,,,ben-56837,benign,benign,4,,
2025-10-02T00:51:01,172.16.28.177,5095,192.168.100.29,3306,TCP,913,,,,,POST,/index.php,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",python-requests/2.31.0,TLS1.2,example.com,,,,,,,,,,,ben-72030,benign,benign,6,,
2025-10-02T00:51:27,172.16.10.185,11274,192.168.100.23,80,TCP,1203,P,,,,GET,/,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",Nmap/7.80,,,,,,,,,,,,,ben-96952,benign,benign,4,,
2025-10-02T00:52:44,192.168.20.250,47622,192.168.100.22,80,DNS,1394,P,,,,GET,/download,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",sqlmap/1.6,,,www.example.com,A:192.0.2.152,,,,,,,,,ben-87046,benign,benign,9,,
2025-10-02T01:03:08,192.168.7.166,4716,192.168.100.25,3306,UDP,834,,,,,POST,/wp-login.php,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",Masscan/1.0,,,,,,,,,,,,,ben-23700,benign,benign,5,,
2025-10-02T01:05:24,172.16.53.1,57429,192.168.100.29,8080,HTTP,1019,A,,,,POST,/api/data,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",Masscan/1.0,,,,,,,,,,,,,ben-95397,benign,benign,6,,
2025-10-02T01:09:17,192.168.45.115,32717,192.168.100.26,443,UDP,1014,,,,,GET,/api/data,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",Masscan/1.0,,,,,,,,,,,,,ben-40127,benign,benign,6,,
2025-10-02T01:13:29,172.16.8.58,61237,192.168.100.26,80,TCP,303,,,,,,/download,,Mozilla/5.0,,,,,,,,,,,,,ben-78238,benign,benign,10,,
2025-10-02T01:14:45,86.10.232.137,18961,192.168.100.18,80,HTTP,2767,P,SIG_HTTP_SQLI,SQL injection pattern in parameter,SQL injection pattern in parameter || payload: ' OR '1'='1' --,GET,/images?id=' OR '1'='1' --,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""*/*"", ""Referer"": ""http://mal.example""}",curl/7.68.0,,,,,,,,,,,,,attk-00044,brute_force,attack,15,AS20868,IN
2025-10-02T01:19:00,10.0.58.106,8547,192.168.100.11,3306,TCP,1266,P,,,,POST,/,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",python-requests/2.31.0,,,,,,,,,,,,,ben-47285,benign,benign,1,,
2025-10-02T01:24:24,172.16.57.145,23546,192.168.100.22,8080,DNS,2302,P,,,,,/search,,Nmap/7.80,,,cdn.images,A:192.0.2.2,,,,,,,,,ben-23380,benign,benign,3,,
2025-10-02T01:26:11,172.16.10.185,4260,192.168.100.12,80,HTTP,2252,A,,,,,/search,,curl/7.68.0,TLS1.3,example.com,,,,,,,,,,,ben-92887,benign,benign,2,,
2025-10-02T01:28:53,87.83.212.189,17273,192.168.100.18,22,SSH,745,P,SIG_SSH_BRUTE,Multiple failed SSH auth attempts,ssh auth failure sequence,,,,curl/7.68.0,,,,,,,root,failed,,,,,attk-00045,lateral_movement,attack,17,AS74021,CN
2025-10-02T01:31:54,192.168.39.49,49202,192.168.100.10,53,TCP,73,A,,,,,/wp-login.php,,Masscan/1.0,,,,,,,,,,,,,ben-43079,benign,benign,1,,
2025-10-02T01:45:22,192.168.77.249,35222,192.168.100.14,25,DNS,1439,P,,,,,/download,,Masscan/1.0,,,cdn.images,A:192.0.2.164,,,,,,,,,ben-77862,benign,benign,6,,
2025-10-02T01:49:48,192.168.40.91,18179,10.0.34.211,22,DNS,1512,P,,,,GET,/index.php,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",Nmap/7.80,,,cdn.images,A:192.0.2.177,,,,,,,,,ben-83670,benign,benign,9,,
2025-10-02T02:04:37,192.168.65.162,39463,192.168.100.22,8080,DNS,752,,,,,GET,,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",Masscan/1.0,TLS1.3,cdn.example.com,cdn.images,A:192.0.2.173,,,,,,,,,ben-88251,benign,benign,5,,
2025-10-02T02:08:40,192.168.0.196,1598,192.168.100.26,123,HTTP,365,A,,,,,/login,,Masscan/1.0,TLS1.3,example.com,,,,,,,,,,,ben-47457,benign,benign,1,,
2025-10-02T02:12:08,10.0.2.177,17867,192.168.100.26,3306,HTTP,115,A,,,,POST,/,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",Mozilla/5.0,TLS1.3,cdn.example.com,,,,,,,,,,,ben-94154,benign,benign,10,,
2025-10-02T02:12:09,41.223.162.152,33027,192.168.100.29,445,SMB,924,A,SIG_SMB_LATERAL,SMB lateral movement attempt to share,SMB lateral movement attempt to share action=write_file,,,,,,,,,\\192.168.100.15\ADMIN$,write_file,,,,,,,attk-00046,beacon,attack,4,AS46227,US
2025-10-02T02:15:26,192.168.56.230,33577,192.168.100.10,25,UDP,728,,,,,GET,/index.php,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",Nmap/7.80,,,,,,,,,,,,,ben-72178,benign,benign,10,,
2025-10-02T02:28:33,172.16.9.98,7333,192.168.100.16,8080,UDP,1285,A,,,,GET,/index.php,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",python-requests/2.31.0,TLS1.3,example.com,,,,,,,,,,,ben-49624,benign,benign,2,,
2025-10-02T02:29:40,192.168.56.230,49671,192.168.100.10,3306,TCP,929,,,,,POST,,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",curl/7.68.0,,,,,,,,,,,,,ben-52824,benign,benign,8,,
2025-10-02T02:29:56,192.168.65.227,6276,192.168.100.26,22,TCP,612,,,,,POST,/wp-login.php,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",sqlmap/1.6,TLS1.2,example.com,,,,,,,,,,,ben-66127,benign,benign,2,,
2025-10-02T02:32:32,10.0.42.223,2332,192.168.100.18,3306,UDP,165,A,,,,POST,/login,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",python-requests/2.31.0,,,,,,,,,,,,,ben-33100,benign,benign,3,,
2025-10-02T02:34:52,192.168.10.147,12009,192.168.100.12,443,UDP,1285,A,,,,GET,/api/data,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",python-requests/2.31.0,,,,,,,,,,,,,ben-95105,benign,benign,9,,
2025-10-02T02:44:36,172.16.54.234,41830,192.168.100.29,80,UDP,1786,,,,,GET,/search,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",Masscan/1.0,,,,,,,,,,,,,ben-12874,benign,benign,7,,
2025-10-02T02:44:44,10.0.0.217,23719,192.168.100.14,3306,UDP,391,P,,,,,/api/data,,Nmap/7.80,TLS1.3,example.com,,,,,,,,,,,ben-40930,benign,benign,3,,
2025-10-02T02:57:22,86.115.174.45,10262,192.168.100.17,80,HTTP,229663,P,SIG_EXE_DL,Executable download observed,Executable download observed -- PE file served,GET,/download/malware.exe,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",Mozilla/5.0,TLS1.2,,,,,,,,,,26e22ee197637e1fc572b1bd6886b80ee2de692a,MALWARE_PE,attk-00047,scan,attack,25,AS85612,NL
2025-10-02T03:03:05,172.16.66.49,15053,192.168.100.12,22,HTTP,1353,A,,,,,/api/data,,Mozilla/5.0,,,,,,,,,,,,,ben-31366,benign,benign,3,,
2025-10-02T03:14:49,10.0.2.51,4627,192.168.100.24,443,TCP,355,,,,,,/search,,Masscan/1.0,,,,,,,,,,,,,ben-35818,benign,benign,7,,
2025-10-02T03:19:29,10.0.21.90,48094,192.168.100.28,53,DNS,579,,,,,POST,,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",Masscan/1.0,,,cdn.images,A:192.0.2.93,,,,,,,,,ben-57886,benign,benign,6,,
2025-10-02T03:27:51,197.218.83.124,1591,192.168.100.23,53,TCP,1988,A,SIG_MALWARE_BEACON,Beaconing behavior to C2 observed,Beaconing behavior to C2 observed -- periodic beacon to C2,,,,Mozilla/5.0,,,,,,,,,,,ae6d8f1fd1f6351484d9ea2b98191f1fb6aba127,BEACON_SIG,attk-00048,data_exfiltration,attack,15,AS87538,CN
2025-10-02T03:29:53,144.244.30.141,10847,192.168.100.22,80,HTTP,2616340,P,SIG_EXE_DL,Executable download observed,Executable download observed -- PE file served,GET,/download/malware.exe,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",Mozilla/5.0,TLS1.2,,,,,,,,,,d4878623dfdd5ff56a2169c2f295dd2be27b9282,MALWARE_PE,attk-00049,beacon,attack,10,AS30098,FR
2025-10-02T03:32:02,172.16.33.221,18256,192.168.100.20,22,TCP,1550,A,,,,POST,/,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",Masscan/1.0,,,,,,,,,,,,,ben-29630,benign,benign,6,,
2025-10-02T03:34:30,197.218.83.124,33772,192.168.100.15,443,TCP,42,S,SIG_SCAN_TCP_SYN,SYN scan: many half-open connections,,,,,Mozilla/5.0,,,,,,,,,,,,,attk-00050,beacon,attack,4,AS90487,NL
2025-10-02T03:41:32,192.168.7.81,18586,192.168.100.29,443,HTTP,257,A,,,,POST,/images,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",python-requests/2.31.0,,,,,,,,,,,,,ben-90680,benign,benign,8,,
2025-10-02T03:43:50,10.0.69.210,24445,192.168.100.25,25,TCP,616,,,,,,/search,,Nmap/7.80,,,,,,,,,,,,,ben-23618,benign,benign,6,,
2025-10-02T03:45:14,192.168.56.230,22566,192.168.100.25,80,UDP,2032,P,,,,,/wp-login.php,,Mozilla/5.0,,,,,,,,,,,,,ben-11671,benign,benign,4,,
2025-10-02T03:59:06,172.16.7.242,8789,192.168.100.12,22,DNS,527,A,,,,GET,/search,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",sqlmap/1.6,,,cdn.images,A:192.0.2.102,,,,,,,,,ben-64513,benign,benign,5,,
2025-10-02T04:11:02,172.16.60.124,4819,192.168.100.23,8080,DNS,442,A,,,,GET,/images,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",Mozilla/5.0,,,www.example.com,A:192.0.2.161,,,,,,,,,ben-43708,benign,benign,5,,
2025-10-02T04:13:11,10.0.68.150,44556,192.168.100.22,25,TCP,1443,,,,,POST,/search,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",Masscan/1.0,,,,,,,,,,,,,ben-46172,benign,benign,8,,
2025-10-02T04:18:13,10.0.23.59,30448,192.168.100.20,8080,UDP,2408,A,,,,GET,,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",Nmap/7.80,TLS1.2,cdn.example.com,,,,,,,,,,,ben-65964,benign,benign,4,,
2025-10-02T04:19:49,10.0.0.55,10644,192.168.100.20,53,DNS,872,,,,,,,,sqlmap/1.6,,,cdn.images,A:192.0.2.23,,,,,,,,,ben-92330,benign,benign,2,,
2025-10-02T04:20:58,192.168.34.207,32258,192.168.49.138,443,DNS,1578,,,,,GET,/admin,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",Nmap/7.80,TLS1.2,example.com,api.service.local,A:192.0.2.10,,,,,,,,,ben-90919,benign,benign,1,,
2025-10-02T04:23:01,192.168.20.250,63502,192.168.100.24,25,UDP,1982,A,,,,POST,/search,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",curl/7.68.0,,,,,,,,,,,,,ben-25044,benign,benign,10,,
2025-10-02T04:25:00,172.16.33.134,17152,192.168.100.18,80,UDP,1267,A,,,,GET,/images,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",Masscan/1.0,TLS1.3,example.com,,,,,,,,,,,ben-27361,benign,benign,8,,
2025-10-02T04:35:42,192.168.73.251,31799,192.168.100.25,3306,UDP,851,P,,,,,,,Nmap/7.80,,,,,,,,,,,,,ben-40247,benign,benign,5,,
2025-10-02T04:44:20,197.218.83.124,55704,192.168.100.27,80,HTTP,596,P,SIG_CMD_INJECT,Command injection in HTTP payload,Command injection in HTTP payload || payload: ' OR '1'='1' --,GET,/search?id=' OR '1'='1' --,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""*/*"", ""Referer"": ""http://mal.example""}",python-requests/2.31.0,,,,,,,,,,,,,attk-00050,beacon,attack,10,AS69428,IN
2025-10-02T04:50:31,172.16.33.134,25782,192.168.100.27,3306,TCP,426,A,,,,POST,/api/data,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",Nmap/7.80,,,,,,,,,,,,,ben-56228,benign,benign,3,,
2025-10-02T05:06:32,192.168.73.251,19511,192.168.100.27,22,HTTP,42,P,,,,,/search,,Nmap/7.80,,,,,,,,,,,,,ben-40965,benign,benign,5,,
2025-10-02T05:09:16,10.0.6.183,11471,192.168.100.21,123,TCP,1818,A,,,,,/admin,,Mozilla/5.0,,,,,,,,,,,,,ben-15734,benign,benign,5,,
2025-10-02T05:10:41,172.16.68.239,61673,192.168.100.11,443,HTTP,1166,P,,,,GET,/login,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",Mozilla/5.0,,,,,,,,,,,,,ben-40600,benign,benign,7,,
2025-10-02T05:11:18,172.16.43.151,51365,192.168.100.20,25,DNS,1972,,,,,GET,/index.php,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",Nmap/7.80,TLS1.3,example.com,api.service.local,A:192.0.2.124,,,,,,,,,ben-60023,benign,benign,2,,
2025-10-02T05:13:06,215.168.42.149,9133,192.168.100.20,80,HTTP,413814,P,SIG_EXE_DL,Executable download observed,Executable download observed -- PE file served,GET,/download/malware.exe,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",Mozilla/5.0,TLS1.2,,,,,,,,,,855da4a1e5a436207f33292202700e5abb746204,MALWARE_PE,attk-00051,brute_force,attack,25,AS21255,UA
2025-10-02T05:13:53,10.0.23.59,1429,192.168.100.28,22,HTTP,1732,A,,,,,/index.php,,curl/7.68.0,,,,,,,,,,,,,ben-32547,benign,benign,6,,
2025-10-02T05:14:22,10.0.72.252,61916,192.168.100.22,22,DNS,608,,,,,GET,/search,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",Mozilla/5.0,,,api.service.local,A:192.0.2.35,,,,,,,,,ben-55149,benign,benign,4,,
2025-10-02T05:18:59,10.0.5.159,5348,192.168.100.10,8080,UDP,209,A,,,,,/login,,Masscan/1.0,TLS1.3,example.com,,,,,,,,,,,ben-76165,benign,benign,6,,
2025-10-02T05:21:15,144.155.52.201,55085,192.168.100.14,80,HTTP,834,P,SIG_HTTP_SQLI,SQL injection pattern in parameter,SQL injection pattern in parameter || payload: ' OR '1'='1' --,POST,/,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*"", ""Referer"": ""http://mal.example""}",sqlmap/1.6,,,,,,,,,,,,,attk-00008,scan,attack,14,AS81736,SG
2025-10-02T05:25:24,172.16.2.23,20232,192.168.100.10,25,UDP,1328,A,,,,,/index.php,,python-requests/2.31.0,,,,,,,,,,,,,ben-37016,benign,benign,5,,
2025-10-02T05:26:28,197.218.83.124,54715,192.168.100.18,445,SMB,1897,A,SIG_SMB_LATERAL,SMB lateral movement attempt to share,SMB lateral movement attempt to share action=access_share,,,,,,,,,\\192.168.100.15\ADMIN$,access_share,,,,,,,attk-00050,lateral_movement,attack,9,AS83871,UA
2025-10-02T05:32:07,192.168.50.254,17264,192.168.100.18,53,TCP,597,A,,,,GET,/index.php,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",Nmap/7.80,TLS1.2,cdn.example.com,,,,,,,,,,,ben-28591,benign,benign,8,,
2025-10-02T05:33:20,192.168.10.9,25852,172.16.0.234,22,TCP,1303,P,,,,GET,,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",sqlmap/1.6,,,,,,,,,,,,,ben-85635,benign,benign,3,,
2025-10-02T05:34:57,192.168.17.22,7326,192.168.100.24,443,HTTP,528,,,,,GET,/index.php,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",curl/7.68.0,,,,,,,,,,,,,ben-32819,benign,benign,1,,
2025-10-02T05:41:44,86.10.232.137,32414,192.168.100.17,80,HTTP,1046554,P,SIG_EXE_DL,Executable download observed,Executable download observed -- PE file served,GET,/download/malware.exe,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",Mozilla/5.0,TLS1.2,,,,,,,,,,40ebcf4ee531bf201fb281a44a881d8e51dd92a6,MALWARE_PE,attk-00044,brute_force,attack,23,AS1899,NL
2025-10-02T05:45:50,10.0.64.169,25241,192.168.100.27,53,HTTP,437,,,,,,/index.php,,python-requests/2.31.0,,,,,,,,,,,,,ben-29857,benign,benign,5,,
2025-10-02T05:47:52,98.14.74.213,48266,192.168.100.22,445,SMB,3933,A,SIG_SMB_LATERAL,SMB lateral movement attempt to share,SMB lateral movement attempt to share action=list_shares,,,,,,,,,\\192.168.100.15\ADMIN$,list_shares,,,,,,,attk-00039,brute_force,attack,3,AS77285,SG
2025-10-02T05:51:47,10.0.64.169,32644,192.168.100.26,443,HTTP,941,,,,,,/download,,Masscan/1.0,,,,,,,,,,,,,ben-73979,benign,benign,2,,
2025-10-02T05:57:42,10.0.20.77,52245,192.168.100.17,443,HTTP,1693,A,,,,,/admin,,sqlmap/1.6,TLS1.2,example.com,,,,,,,,,,,ben-98565,benign,benign,1,,
2025-10-02T06:09:52,172.16.47.43,51211,192.168.100.18,25,DNS,1254,,,,,GET,/images,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",curl/7.68.0,TLS1.2,cdn.example.com,www.example.com,A:192.0.2.190,,,,,,,,,ben-85118,benign,benign,3,,
2025-10-02T06:14:12,86.115.174.45,48633,192.168.100.11,8080,TCP,94,S,SIG_SCAN_TCP_SYN,SYN scan: many half-open connections,,,,,,,,,,,,,,,,,,attk-00047,lateral_movement,attack,9,AS41001,BR
2025-10-02T06:15:32,14.103.179.102,31129,192.168.100.10,445,SMB,2743,A,SIG_SMB_LATERAL,SMB lateral movement attempt to share,SMB lateral movement attempt to share action=write_file,,,,,,,,,\\192.168.100.15\ADMIN$,write_file,,,,,,,attk-00052,data_exfiltration,attack,7,AS70089,CN
2025-10-02T06:22:24,10.0.34.87,55824,192.168.100.26,8080,UDP,1864,P,,,,GET,/download,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""text/html""}",Nmap/7.80,,,,,,,,,,,,,ben-85257,benign,benign,3,,
2025-10-02T06:29:55,192.168.10.9,31763,192.168.100.28,80,TCP,176,P,,,,GET,/download,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",sqlmap/1.6,TLS1.3,example.com,,,,,,,,,,,ben-74297,benign,benign,9,,
2025-10-02T06:31:02,87.83.212.189,38974,192.168.100.19,80,HTTP,1211875,P,SIG_EXE_DL,Executable download observed,Executable download observed -- PE file served,GET,/download/malware.exe,"{""User-Agent"": ""Mozilla/5.0"", ""Accept"": ""*/*""}",Mozilla/5.0,TLS1.2,,,,,,,,,,dab6a58ce744a1a6a3976abef9b41fdf60fcee2b,MALWARE_PE,attk-00045,beacon,attack,13,AS34455,DE
2025-10-02T06:39:38,172.16.47.43,14858,192.168.100.16,25,UDP,300,,,,,POST,/admin,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",Mozilla/5.0,,,,,,,,,,,,,ben-53628,benign,benign,8,,
2025-10-02T06:42:45,10.0.34.87,58425,192.168.100.16,25,HTTP,977,A,,,,,/wp-login.php,,curl/7.68.0,,,,,,,,,,,,,ben-89397,benign,benign,4,,
2025-10-02T06:50:19,172.16.68.239,12132,192.168.100.16,25,DNS,2555,,,,,,/images,,python-requests/2.31.0,,,www.example.com,A:192.0.2.149,,,,,,,,,ben-45117,benign,benign,4,,
